question_title,answer_url,question_url,author_name,fans_count,created_time,updated_time,comment_count,voteup_count,content
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2427087814,https://www.zhihu.com/question/526395944,谈天口,6186,2022-04-07T01:41:37.000Z,2022-04-07T01:41:37.000Z,26,122,就是防死了！非典的杀伤力太强，潜伏期太短，可以引起人们足够的恐惧。非典流行起来，国家想着的是要严防死守，隔离等方式来消灭他。结果就是有效隔离，被隔离的患者集中救治，说句难听的，哪怕那些患者都死了，也可以做到社会面清零，非典不在人群中传播，而非典又无法在自然界中单独存活。然后非典就被消灭了！当时中国为主，可以说，中国是怎么对付非典的，也是怎么对付新冠的，方法很类似，这对中国而言是一种成功的经验。至于和非典共存等等，中国没有成功经验，因此新冠中也没有采用。另外国外也有病例发生，但是没有造成大规模本地传播，那时候国外 对这个病毒同样重视，就像中国在新冠尚未明确爆发时，美国就机警的取消中国航班一样，国外也很精明。在中国以及其他几个国家共同努力的阻击之下，非典就“神奇的消失了！”然后有人归功于天气，天气热了，非典就死了！于是真的有人把这个当做成功经验，在新冠时很多人指望着天热以后新冠可以 同样“神奇地消失”，结果大家也都看到了。
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2436547788,https://www.zhihu.com/question/526395944,Forever,42,2022-04-12T15:21:11.000Z,2022-04-12T15:21:11.000Z,19,76,我不认为非典消失了，当时没有全民做核酸，没有打疫苗，我记得我们学校还正常上课，也没有带口罩，就是一天消毒一次。我认为应该是病毒变异，变成无症状而已，就像现在新冠无症状一样，不做核酸根本就不知道自己感染了新冠，两天也就好了。还有就是非典刚消失也就没人在乎了，感冒发烧都是自己在家吃吃药就好了，也就没人恐慌了，现在感冒发烧都要去做核酸，全民三天两头的做核酸，在加上各种媒体报道引起的全民恐慌。新冠清零永远不可能。流感传染致死率也高，也没见清零，
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2431816704,https://www.zhihu.com/question/526395944,南极的企鹅君,674,2022-04-09T18:54:22.000Z,2022-04-09T18:54:22.000Z,2,8,有效隔离+致死性强于传染力。很多传染病都是这样，例如黑死病（鼠疫），埃博拉（全村死完了，就无法传播），西班牙流感等。
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2697494051,https://www.zhihu.com/question/526395944,若仁贤,44,2022-10-01T09:41:41.000Z,2022-10-01T09:41:41.000Z,2,13,那时候没有现在这么先进快速并且廉价的核酸检测技术。由于冠状病毒变异很快，三五代之后面目全非，并且传染性增强毒性降低。所以，它就这么消失了。
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2662014982,https://www.zhihu.com/question/526395944,一更风雪,28,2022-09-06T04:14:12.000Z,2022-09-06T04:14:12.000Z,2,11,真的消失了吗？记得那时候父母在深圳，后来因为疫情回家，哪需要这个码那个码，哪里有隔离？学校就消毒过一次，照样上课啊。大街上依旧人来人往，和往常没区别。我们老家离深圳，大巴三个小时车程。他们说是封没的，是隔离没的，你信么？大概率是代入了现在的防控措施了。其实真的差距挺大的。
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2428207769,https://www.zhihu.com/question/526395944,Jeff,4,2022-04-07T12:29:15.000Z,2022-04-07T12:29:15.000Z,1,6,在非典发生的时候全球温度开始变暖，而非典病毒在高温高湿环境当中死亡速度会增加，这是能快速消灭非典的原因。也可能是政府和医护人员的努力下没的
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2812855658,https://www.zhihu.com/question/526395944,匿名用户,0,2022-12-23T04:01:30.000Z,2022-12-23T04:01:30.000Z,0,4,早期的病毒武器设计得有问题，没有充分考虑传染性，而一味地增加了杀伤效果。导致扩散慢，容易通过物理隔离的方法遏制。通过封控，非典最后传播不开，才被灭了。
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2426682758,https://www.zhihu.com/question/526395944,22222222222222222222,6,2022-04-06T15:09:58.000Z,2022-04-06T15:09:58.000Z,0,3,是大自然打败了他温度
非典是怎么没的？,https://www.zhihu.com/question/526395944/answer/2427793843,https://www.zhihu.com/question/526395944,花瓣的旅行,1,2022-04-07T08:03:54.000Z,2022-04-07T08:03:54.000Z,0,1,不需要思考的问题，请百度。
当年得了非典的人现在怎么样了？,https://www.zhihu.com/question/288532642/answer/461109945,https://www.zhihu.com/question/288532642,小明,9509,2018-08-05T06:47:08.000Z,2018-08-05T06:48:56.000Z,11,95,自己看吧.近有一半是医护人员.听说他们普遍都过得比较xx.其他.我就不说了.
当年得了非典的人现在怎么样了？,https://www.zhihu.com/question/288532642/answer/823081246,https://www.zhihu.com/question/288532642,知乎用户,193,2019-09-14T02:26:22.000Z,2019-09-14T02:26:22.000Z,1,3,非典那年我貌似才出生，不是很清楚。
sars非典是否有非华人得病的案例，数量又如何？,https://www.zhihu.com/question/31859037/answer/53584864,https://www.zhihu.com/question/31859037,人形饭桶兽,4636,2015-07-02T12:38:53.000Z,2015-07-02T12:45:54.000Z,79,103,中国内地累计病例5327例，死亡349人；中国香港1755例，死亡300人；中国台湾665例，死亡180人；加拿大251例，死亡41人；新加坡238例，死亡33人；越南63例，死亡5人。当然有外国人。疫情是从我国开始的，说的难听点，疫情刚刚在广州散播，及在北京散播时，政府是隐瞒、谎报人数的，在我看来，我国甚至对此次疫情的扩散有不可推卸的责任。而美国有一整套应对突发公共卫生事件的体系，我国也是在非典以后才重视这个体系的建设的，但是依然存在经验不足的情况。
sars非典是否有非华人得病的案例，数量又如何？,https://www.zhihu.com/question/31859037/answer/980925999,https://www.zhihu.com/question/31859037,为天地立心,19,2020-01-20T17:07:29.000Z,2020-01-20T17:07:29.000Z,6,14,华人病例多应该是因为非典是从中国爆发的，而海外的华人和其他种族人交流比较少，大多是在华人聚集区，那自然华人被传播的概率大
sars非典是否有非华人得病的案例，数量又如何？,https://www.zhihu.com/question/31859037/answer/986640263,https://www.zhihu.com/question/31859037,匿名用户,0,2020-01-27T01:04:51.000Z,2021-08-06T05:15:21.000Z,6,7,殉职医护人员来源于百度百科有时候会信谣传谣甚至和聪明不聪明无关，而是和立场，和舍不舍得花费精力去查找对证有关
sars非典是否有非华人得病的案例，数量又如何？,https://www.zhihu.com/question/31859037/answer/988135951,https://www.zhihu.com/question/31859037,匿名用户,0,2020-01-28T07:12:57.000Z,2020-01-28T07:12:57.000Z,0,0,有，但人数似乎很少。
最近被确诊的多例新型冠状病毒让我想起了2003年的非典病毒，为什么非典病毒突然消失了呢？,https://www.zhihu.com/question/367119224/answer/982524235,https://www.zhihu.com/question/367119224,发条橙,15,2020-01-22T08:37:15.000Z,2020-01-27T03:08:58.000Z,56,189,其实我们从来没有战胜过非典，只是抑制罢了，只是2003年5月它突然就消失了。即使到了现在，也没研发出非典疫苗。详细可以观看这个纪录片：https://b23.tv/av8132069/p1针对部分评论说链接打不开，可以在B站或百度直接搜索 “凤凰大视野SARS十年祭纪录片”
最近被确诊的多例新型冠状病毒让我想起了2003年的非典病毒，为什么非典病毒突然消失了呢？,https://www.zhihu.com/question/367119224/answer/1008555600,https://www.zhihu.com/question/367119224,盐选推荐,7382389,2020-02-10T09:07:48.000Z,2020-02-10T09:07:48.000Z,0,84,自 2002 年 11 月 16 日广东佛山出现第一例「非典」病例，到 2003 年 7 月 13 日美国出现最后一例「非典」疑似病例后，全球范围内再没有发现新的「非典」病例。「非典」，就像它突然而至一样，又突然消失了。当然，这很大程度上得益于隔离手段、防疫措施和在抗击「非典」期间的医务工作者和科研工作者的攻关。但我们还是要问，人类经过顽强的抵抗，是否终于战胜了「非典」？我们应该清醒地看到，「非典」的消失并不能单纯得说是人类战胜了它。因为在当时我们并没有找到「非典」的源头，也就是说还不知道它到底藏在哪里，一直到 2011 年以后终于在蝙蝠洞中发现了 SARS 样冠状病毒。那时我们也没有摸索出特效疗法，可以迅速的医治好它感染发病的所有的人。甚至，我们还没有研究出准确迅速的检验确诊办法。至于，人们所期待的疫苗，仍然需要先进行人体的试验然后才能广泛动用，而且从试验到应用，还需要一段较长的时间。（近期美国实验室正在加紧研发，我们期待它能够早日运用到临床病例中去。）那么，2003 年「非典」的消失似乎只能解释为「主动撤退」。为什么要「主动撤退」？当时我的猜测是，这很可能与气候的变化有关。有关气象研究人员在北京疫情高发期，曾截取了 2003 年 4 月 21 日至 5 月 20 日的逐日气象资料，发现「非典」传播及发作与前 10 天的最高气温、相对温度及「日较差」（气象要素在一日内最高值与最低值之差）有一定关系。研究还发现，日最高温度相对较低（26 度以下）、气温「日较差」较小、空气相对湿度较大的情况下，有利于「非典」病毒扩散和传播；反之，则不利于「非典」病毒的扩散和传播。研究还发现，在北京地区五月份上午 10 点的晴朗天气下，即紫外线强度为四到五微瓦/平方厘米情况下，三小时可杀灭体外冠状病毒。但如果是阴天，阳光中紫外线杀灭「非典」病毒的能力大大下降。这些气象研究资料说明了「非典」疫情发展与气象有一定的关系。那么，它因气候变化而退，也会因气候变化而再次出现。根据现在已知的世界多种传染性疾病的形成和出现的规律而类推，我分析它一定会在一个气候环境与它出现相同的时候再次出现。然而在当年的 11、12 月，它并未到来。在世界瘟疫史中，一种烈性传染性疾病凡出现后几年内又不出现，等到它再次来临时，对人类的攻击会更凶猛。1347 年，一场被称为黑色瘟疫的――鼠疫，开始肆虐整个欧洲，它也是出现几年又消失几年，前后持续了 200 多年。历史研究证明造成了整个欧洲 2500 万人死亡，约占当时欧洲人口的三分之一。到了 17 世纪中叶，黑死病在欧洲持续了 3 个多世纪之后，就像它当初无声无息地到来一样又悄然地消失了。可到了 1894 年它再次出现后，持续流行到 20 世纪中叶。此次大流行是突然暴发的，到 1930 年达到最高峰，以后陆续下降，直到 50 年代才基本停息，共波及包括中国在内的 60 多个国家。当然，「非典」算不上一次严格意义上的瘟疫，因为它虽然造成了大面积的传播，但并没有造成广泛意义上大面积的死亡，相对患者数也很低，可它具有瘟疫暴发的最基本特点――传染快，发病急，相对死亡率高。还有，随着人类文明的进程，科学技术的进步，我们与瘟疫的斗争手段已经大大提高，现代瘟疫对人类造成的伤害，已经大大地减少，但，我们切不可掉以轻心。人类除了在它再次到来时，进一步了解它出现的规律，研究它，从而找到防治它的最好办法。同时，人类也会在与其斗争中渐渐地产生抗体，从而能像对付感冒病毒一样来对付它。自从 2002 年「非典」疫情暴发以来，我就一直进行了跟踪采访，在广东省卫生厅的大力支持下，从发现第一例「非典」病人的佛山开始，沿着「非典」出现的影子一步一步地走去，河源、惠州、深圳、中山、江门、顺德、番禺，一直走进遭受「非典」重创的广州。接下来，我又把眼光转向国内，山西、北京、天津、河北、内蒙，发现一个共同的特点，各地疫情的扩大几乎都与「超级传播者」也就是人们所称的「毒王」有关。2003 年 10 月份我去了香港、温哥华、多伦多、纽约和洛杉矶，了解「非典」在这些国家和地区的传播及防治，进而得知「非典」冠状病毒，早在几十年前就已经被人类发现，只是它是一个变异的品种。2003 年的 9 月 2 日，美国媒体开始报道说，国际卫生专家和美国情报官员警告，随着北半球气温下降，「非典」可能在今年秋天卷土重来。而仅在前一天，世界卫生组织总干事李钟郁在菲律宾首都马尼拉举行的世界卫生组织西太平洋地区委员会第 54 届年会上警告各国不应出现懈怠情绪，他说：「我们的准备工作必须建立在这一设想上，即它（非典）将卷土重来。」2003 年 9 月 19 日，中国卫生部决定自即日起恢复内地「非典」疫情每日公布。9 月 18 日 10 时至 19 日 10 时，我国内地报告没有传染性非典型肺炎临床诊断病例和疑似病例。自 2003 年 8 月 16 日，我国内地最后两名「非典」病人康复出院以后，内地至今没有发现新的「非典」病人。卫生部重新启动了每天公布疫情的新闻发布会。新的「非典」疑似病例发现了2003 年 12 月 15 日，自湖南来广州的罗先生和他的同事，在广州殡仪馆参加一位亡人的追悼会。罗先生 32 岁，未婚，是一位独立电视制作人。据罗先生自己后来在住院期间说，他在做一个长期的项目，拍一部反映迁徙人群生活的长纪录片。第二天，也就是 12 月 16 日，罗先生觉得自己浑身发热，头疼。一开始一直以为是受凉伤风了，所以就到住地丽江花园的医务所看了看，吃了点「幸福伤风素」和「病毒唑」一类的药，但不见好转。接下来，开始拉肚子，头疼得更厉害了。伤风发烧，只要不是高烧，人们都会以为是感冒，而感冒被人们以为是小病，所以最初时一般人们都不会太重视，也绝对不会想到去大医院看看。其实，感冒可不是小病。感冒病毒就是距今约 4000 年至 5000 年前，由马传给驯马人的，从而开始在人与人之间传播。史料记载，近代它对人类最大的伤害是 1918 年「西班牙大流感」，总共杀死了约 2500 万人，比第一次世界大战死的人还要多。今天人们之所以不把感冒当作大病，是因为人类在与感冒病毒长期的斗争中，体内已经产生了抗体，使这种有着强传染力的疾病不能够大面积地伤害人类。但感冒病毒也在变异，每当出现一种毒性强的品种，就会在全世界范围内造成大流行，人类又要为此付出更多的代价。有一个数据说，全世界每年患感冒或因感冒引起的并发症而死亡的约在 60 万人左右。以为自己患了感冒的罗先生，经过几天的治疗，不但不像以往那样「吃吃药就好了」，反而发烧一直不退，并且开始咳嗽，咳得较深，好像肺在发痒。连续几天的发烧，罗先生的体力消耗得很严重，脸色蜡黄，他的同事一定要他到大医院去看看。12 月 20 日下午 4 点半，罗先生在同事的陪同下，来到广州中山大学附属第一医院（简称中山一院）急诊科就医。我采访了最早收治罗先生的中山一院业务副院长王深明、医务处处长陈虹、罗先生的主治医生荆小莉和院感染控制办公室专职护士伍建红。王深明副院长告诉我，中山一院在年初的全省抗击「非典」中，虽然收治过 130 多名「非典」疑似病例，医院实现了医务人员「零感染」。但由于没有遭遇到「毒王」，再加上医院没有设置传染科，所以在整个抗击「非典」战役中，没有施展出中山一院应有实力。那天下午接诊的是急诊内科的主治医生熊艳，一位在读的女博士。她听到病人主诉，发烧多日，病情反复，用了一些抗生素的药都无效，立即警觉起来。广东省医务界经过 2003 年初的抗击「非典」以后，已经积累了丰富的经验，在第二次「非典」没有到来之前，全省已经制定了一系列的应急措施，所以一线「发热门诊」、急诊、呼吸内科等科室都已经经过抗「非典」的全程培训，让所有接诊医生都能最初甄别检查「非典」疑似病例，进行及时的隔离治疗。熊艳医生立即开出对病人做血常规检查，拍 X 光胸片等医嘱。一个多小时后，结果出来了：病人白细胞、淋巴细胞和血小板偏低，胸片提示右下肺团状磨沙玻璃样改变，表明右下肺炎症，再加上病人主诉服用抗生素数日无效，这样都是「非典」的早期典型表现，熊艳觉得这是一名高度怀疑的病人。她立即给急诊总值班医生梁艳冰打电话，梁艳冰医生和熊艳讨论后认为：不能排除「非典」的可能性。决定留下病人隔离观察，并且马上要求罗先生和他的女拍档都要戴上口罩。罗先生听说要留下隔离观察时，不以为然，不觉得自己的病有多严重，认为住在医院不方便。罗先生根本没有想到自己会得「非典」。他年轻，平常比较喜欢运动，每天都保持运动量。就是刚开始发烧时，他还和同事开玩笑说，「离我远点啊，我『非典』了。」其实，根本没有往心里去？但现在看见了「隔离室」的牌子，心往下一沉：是不是真把我当成「非典」了？医院一边安排罗先生在急诊科隔离室留观。一边要求医生护士立即采取了一级防护措施（防护措施一共分三级，三级为最高）。熊艳给罗先生开出了抗生素类药「阿莫西林」和抗病毒类药「安泰洛韦」进行治疗，用这两种药就是对病菌和病毒都进行围剿。第二天（12 月 21 日），罗先生仍然高烧 39 度多，咳嗽不止，病情不见舒缓。急诊科主任廖晓星教授、李玉杰副教授和查房医生金小岩 3 人又进行了会诊分析，认为仍是高度怀疑。决定，维持原治疗方案，抽血查特异性的「非典」抗体。因为这种检验只有省、市疾控中心能做，需先和省市疾控中心联系。
